# Avida time data
# Thu Jan 31 19:59:20 2019
#  1: update
#  2: avida time
#  3: average generation
#  4: num_executed?

18500 117.696 1687.96 750 
18600 117.735 1695.88 750 
18700 117.773 1702.8 750 
18800 117.808 1709.52 750 
18900 117.844 1716.2 750 
19000 117.882 1721.88 720 
19100 117.917 1729.8 750 
19200 117.952 1736.76 750 
19300 117.989 1743.6 750 
19400 118.025 1750.28 750 
19500 118.066 1757 720 
19600 118.103 1765.16 750 
19700 118.146 1772.48 750 
19800 118.186 1780.68 750 
19900 118.226 1787.72 750 
20000 118.261 1793.36 750 
20100 118.295 1798.96 750 
20200 118.33 1804.52 750 
20300 118.369 1811.48 720 
20400 118.406 1818.36 750 
20500 118.445 1826.28 750 
20600 118.483 1836.04 750 
20700 118.524 1843.68 750 
20800 118.562 1852.52 750 
20900 118.602 1863.32 750 
21000 118.639 1872.32 750 
21100 118.679 1881.88 750 
21200 118.723 1892.32 750 
21300 118.761 1901.76 750 
21400 118.798 1910.75 750 
21500 118.836 1919.28 750 
21600 118.876 1928.8 750 
21700 118.915 1938.68 750 
21800 118.952 1947.36 750 
21900 118.99 1956.08 750 
22000 119.03 1965.48 750 
22100 119.062 1979.64 750 
22200 119.085 1991.72 750 
22300 119.105 2002.44 750 
22400 119.125 2011.52 750 
22500 119.145 2020.56 750 
22600 119.164 2030.6 750 
22700 119.184 2039.32 750 
22800 119.203 2048.92 750 
22900 119.221 2057.84 750 
23000 119.239 2066.6 750 
23100 119.257 2075.6 750 
23200 119.277 2085.25 720 
23300 119.296 2093.96 750 
23400 119.317 2104.72 750 
23500 119.336 2113.56 750 
23600 119.359 2124.92 750 
23700 119.378 2134.64 750 
23800 119.398 2144.4 750 
23900 119.416 2153.4 750 
24000 119.434 2162.24 750 
24100 119.454 2172.4 750 
24200 119.473 2180.64 750 
24300 119.491 2189.44 750 
24400 119.509 2198.28 750 
24500 119.528 2208.12 750 
24600 119.549 2219.6 750 
24700 119.569 2229.04 750 
24800 119.589 2238.92 750 
24900 119.61 2248.84 750 
25000 119.63 2258.72 750 
25100 119.649 2268.56 750 
25200 119.672 2279.16 750 
25300 119.693 2289.88 750 
25400 119.712 2299.76 750 
25500 119.73 2308.88 750 
25600 119.748 2318.4 750 
25700 119.767 2327.44 750 
25800 119.787 2336.96 750 
25900 119.807 2347.04 750 
26000 119.826 2356.32 750 
26100 119.851 2365.92 750 
26200 119.878 2381.16 750 
26300 119.9 2392.12 750 
26400 119.92 2401.76 750 
26500 119.939 2411.88 750 
26600 119.959 2420.08 750 
