# Avida Average Data
# Thu Jan 31 20:38:21 2019
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

4200 314244 397.895 795.811 0 0 110.43 102.519 0 0.042485 0.0140281 0 727.939 -0.339416 0 447.614 
4300 340068 395.887 860.923 0 0 110.588 102.701 0 0.0632759 0.0244293 0 742.032 2.5415 0 477.284 
4400 374430 398.114 944.071 0 0 111.088 102.98 0 0.0528423 0.0176141 0 757.256 5.51835 0 506.802 
4500 392838 394.893 992.627 0 0 110.893 102.392 0 0.040849 0.0168202 0 771.98 8.01029 0 543.201 
4600 415947 397.859 1046.56 0 0 111.04 102.659 0 0.0512821 0.0168269 0 789.135 10.7732 0 581.285 
4700 443152 398.199 1111.12 0 0 111.18 102.6 0 0.0492 0.0212 0 806.42 12.4987 0 624.393 
4800 477190 399.406 1196.4 0 0 111.154 102.21 0 0.05004 0.0140112 0 826.065 14.3542 0 665.979 
4900 501605 400.437 1255.05 0 0 111.481 102.396 0 0.0460922 0.0192385 0 843.883 15.767 0 711.29 
5000 535860 400.869 1336.1 0 0 111.876 102.327 0 0.042485 0.0156313 0 863.43 17.0918 0 756.281 
5100 552484 403.252 1376.6 0 0 112.084 102.745 0 0.0433561 0.0184665 0 881.627 19.4907 0 802.557 
5200 610930 401.794 1529.81 0 0 112.35 103.089 0 0.0461292 0.0144404 0 897.331 21.4459 0 851.205 
5300 642070 400.461 1614.89 0 0 112.063 102.683 0 0.0481155 0.0200481 0 912.86 16.2458 0 905.019 
5400 677177 401.057 1709.49 0 0 112.207 102.778 0 0.0336269 0.0120096 0 928.555 13.0133 0 959.045 
5500 750448 402.109 1896.91 0 0 112.482 103.043 0 0.04165 0.0144173 0 946.707 9.55647 0 1023.01 
5600 803925 397.685 2045.89 0 0 112.078 102.246 0 0.0432346 0.0172138 0 962.408 8.19831 0 1092.69 
5700 851450 393.783 2194.54 0 0 111.071 100.942 0 0.0456548 0.021626 0 980.872 2.73859 0 1168.05 
5800 934398 392.116 2423.47 0 0 111.116 100.973 0 0.054509 0.0200401 0 1001.08 -3.64491 0 1253.99 
5900 928747 388.437 2423.05 0 0 110.198 100.101 0 0.0553994 0.0184665 0 1022.39 -9.46771 0 1346.88 
6000 1.04434e+006 383.961 2747.71 0 0 109.702 99.5697 0 0.0481734 0.0208752 0 1043.59 -13.8928 0 1444.59 
6100 1.09528e+006 382.304 2882.05 0 0 109.32 99.2208 0 0.0496994 0.0228457 0 1059.73 -16.2299 0 1547.88 
6200 1.10232e+006 380.935 2905.91 0 0 109.105 98.9008 0 0.0429719 0.015261 0 1075.87 -18.711 0 1648.06 
6300 1.10986e+006 379.943 2930.86 0 0 108.711 98.5313 0 0.0605453 0.02085 0 1091.89 -19.5706 0 1716.8 
6400 1.13868e+006 380.222 3008.8 0 0 108.43 98.2545 0 0.0488978 0.0248497 0 1105.9 -19.0662 0 1778.07 
6500 1.12708e+006 380.525 2976.72 0 0 108.337 98.0068 0 0.0620248 0.0228091 0 1118.41 -19.6397 0 1820.48 
6600 1.10324e+006 378.782 2929.24 0 0 108.283 98.1219 0 0.0457097 0.0176423 0 1130.04 -19.6501 0 1842.96 
6700 1.11406e+006 378.154 2959.38 0 0 107.86 97.5646 0 0.0513232 0.0148356 0 1141.97 -19.6059 0 1846.92 
6800 1.12377e+006 379.832 2989.18 0 0 108.248 98.3194 0 0.0440882 0.0160321 0 1153.74 -19.2033 0 1860.12 
6900 1.10679e+006 376.184 2977.65 0 0 108.058 98.1006 0 0.0505213 0.0204491 0 1166.26 -19.4393 0 1867.38 
7000 1.10534e+006 375.539 2979.88 0 0 107.822 97.5615 0 0.056513 0.0236473 0 1178.55 -18.482 0 1875.7 
7100 1.12027e+006 377.628 3029.5 0 0 108.298 98.1651 0 0.0556891 0.0240385 0 1191.58 -17.536 0 1886.74 
7200 1.12518e+006 376.979 3063.04 0 0 108.226 98.6591 0 0.0620994 0.0192308 0 1204.59 -19.5609 0 1899.45 
7300 1.15528e+006 378.419 3146 0 0 108.865 99.0898 0 0.056513 0.0204409 0 1217.37 -19.4168 0 1915.78 
7400 1.14532e+006 372.926 3131.06 0 0 108.136 98.4762 0 0.0513026 0.0192385 0 1228.71 -19.0035 0 1925.72 
7500 1.14212e+006 374.164 3134.72 0 0 107.971 98.22 0 0.0569138 0.0268537 0 1241.65 -20.4938 0 1925.79 
7600 1.14539e+006 367.273 3190.27 0 0 107.666 97.6346 0 0.0520833 0.0176282 0 1255.49 -20.7299 0 1932.22 
7700 1.14155e+006 366.063 3244.96 0 0 107.876 97.6651 0 0.0417671 0.0136546 0 1270.48 -22.2813 0 1946.36 
7800 1.14833e+006 367.525 3279.9 0 0 108.432 98.3443 0 0.0528423 0.0204163 0 1285.15 -22.58 0 1954.65 
7900 1.1346e+006 361.093 3288.77 0 0 108.12 97.7529 0 0.0492591 0.0172207 0 1299.48 -23.208 0 1971.71 
8000 1.12924e+006 359.76 3299.55 0 0 108.139 97.9988 0 0.0493778 0.0200723 0 1315.5 -22.8685 0 1989.11 
8100 1.12237e+006 358.528 3329.41 0 0 108.09 97.8904 0 0.0448179 0.0160064 0 1331.75 -23.5227 0 1996.8 
8200 1.16839e+006 353.941 3478.87 0 0 108.639 98.697 0 0.0525682 0.0192616 0 1347.95 -23.168 0 1999.36 
8300 1.15968e+006 350.51 3500.29 0 0 108.535 98.3555 0 0.0605939 0.0224719 0 1362.62 -22.4618 0 2020.01 
8400 1.14821e+006 346.584 3526.51 0 0 108.336 98.0076 0 0.0508407 0.0204163 0 1380.38 -23.6716 0 2024.76 
8500 1.15142e+006 353.964 3511.41 0 0 108.861 98.1951 0 0.0572917 0.0224359 0 1395.17 -24.7366 0 2041.28 
8600 1.13991e+006 345.72 3567.98 0 0 108.273 97.8794 0 0.0572917 0.0244391 0 1413.04 -25.9861 0 2052.53 
8700 1.15308e+006 343.531 3611.91 0 0 108.093 97.4428 0 0.0589651 0.026073 0 1428.88 -28.3647 0 2073.74 
8800 1.18923e+006 337.16 3828.49 0 0 107.997 97.365 0 0.0657051 0.0228365 0 1449.29 -30.5276 0 2085.99 
8900 1.17057e+006 330.192 3876.7 0 0 107.835 96.9462 0 0.0554217 0.0204819 0 1472.55 -33.6909 0 2117.64 
9000 1.14219e+006 324.271 3838.71 0 0 107.628 96.6879 0 0.0637019 0.0248397 0 1491.41 -34.2287 0 2133.14 
9100 1.15477e+006 314.288 3961.38 0 0 107.47 96.7725 0 0.0632759 0.0288346 0 1510.87 -35.1371 0 2167.21 
9200 1.29485e+006 314.341 4295.95 0 0 106.951 96.4323 0 0.0612981 0.0232372 0 1526.16 -33.0639 0 2218.13 
9300 1.49088e+006 325.83 4734.25 0 0 106.824 96.2803 0 0.0561347 0.0228549 0 1539.35 -29.1478 0 2298.86 
9400 1.91804e+006 333.581 5729.52 0 0 105.481 94.9387 0 0.0620745 0.0264317 0 1551.02 -18.1468 0 2465.5 
9500 2.3047e+006 349.597 6520.03 0 0 104.469 94.4178 0 0.0513232 0.0224539 0 1564.12 -9.94052 0 2783.68 
9600 2.72041e+006 350.042 7516.36 0 0 103.824 94.1731 0 0.0522088 0.02249 0 1579.33 -1.75942 0 3183.32 
9700 2.99216e+006 363.399 7967.17 0 0 103.056 93.5746 0 0.0441059 0.0184443 0 1591.42 6.93157 0 3674.18 
9800 3.15502e+006 372.76 8258.2 0 0 102.504 93.2502 0 0.046988 0.0200803 0 1604.2 12.4323 0 4182.96 
9900 3.49442e+006 382.048 8954.22 0 0 102.093 93.0281 0 0.0453633 0.0224809 0 1617.12 16.4745 0 4668.08 
10000 3.54584e+006 385.806 9059.31 0 0 101.805 92.6665 0 0.0493579 0.0208668 0 1630.07 18.8559 0 5088.66 
10100 3.65427e+006 394.268 9218.83 0 0 101.471 92.7838 0 0.0441235 0.0156438 0 1643.67 23.5206 0 5412.22 
10200 3.83752e+006 396.518 9636.83 0 0 101.253 92.7613 0 0.0441235 0.0156438 0 1656.5 25.0413 0 5667.16 
10300 3.78379e+006 397.382 9484.89 0 0 101.238 92.7154 0 0.052505 0.0204409 0 1669.2 26.4661 0 5874.21 
10400 3.82401e+006 398.387 9565.88 0 0 101.535 93.0378 0 0.0502008 0.0176707 0 1681.97 26.2076 0 6031.4 
10500 3.90317e+006 398.556 9749.09 0 0 101.53 92.9355 0 0.0484581 0.0184221 0 1693.85 27.0836 0 6103.8 
10600 3.98232e+006 400.757 9899.85 0 0 101.69 93.2519 0 0.051828 0.0237043 0 1705.42 27.8486 0 6197.33 
10700 3.8512e+006 399.909 9564.58 0 0 101.749 93.2426 0 0.0481928 0.0196787 0 1717.75 27.6346 0 6222.05 
