# Avida Dominant Data
# Thu Jan 31 20:05:34 2019
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 100 0 0 1 0 0 0 0 2.22507e-308 1 100-aaaaa 
100 97 389 0.249357 0.00257069 100 100 0 9 0 0 0 0 0.249357 1 100-aaaaa 
200 97 388 0.25 0.00257732 100 100 0 3 0 0 3 0 0.25 96 100-aaaah 
300 97 387 0.250646 0.00258398 100 100 0 4 0 0 4 0 0.250646 325 100-aaaax 
400 96 383 0.250653 0.00261097 99 99.375 0 4 0 0 5 0 0.250653 739 099-aaaal 
500 96 377 0.254642 0.00265252 99 99.1818 0 4 3 2 7 0 0.254642 1021 099-aaaar 
600 97 387 0.250646 0.00258398 101 101 0 3 0 0 11 0 0.250646 1411 101-aaaat 
700 96 372 0.258065 0.00268817 99 99 0 4 1 1 13 0 0.258065 1659 099-aaaaw 
800 94 379 0.248021 0.00263852 101 101 0 5 0 0 14 0 0.248021 2002 101-aaabb 
900 88 368 0.23913 0.00271739 98 98 0 6 0 0 10 0 0.23913 2332 098-aaaaj 
1000 93 369 0.252033 0.00271003 100 100 0 4 0 0 16 0 0.252033 2516 100-aaacq 
1100 93 379 0.245383 0.00263852 101 101 0 3 0 0 14 0 0.245383 2656 101-aaabo 
1200 97 371 0.261456 0.00269542 101 101 0 3 1 1 21 0 0.261456 3053 101-aaabu 
1300 94 373 0.252011 0.00268097 101 101 0 4 0 0 16 0 0.252011 2893 101-aaabp 
