# Avida time data
# Thu Jan 31 20:38:21 2019
#  1: update
#  2: avida time
#  3: average generation
#  4: num_executed?

16500 8.99822 2643.81 74760 
16600 8.99822 2655.89 74760 
16700 8.99822 2668.35 74730 
16800 8.99822 2681.84 74880 
16900 8.99822 2694.79 74910 
17000 8.99822 2707.19 74730 
17100 8.99822 2720 74850 
17200 8.99822 2732.97 74820 
17300 8.99823 2745.68 74820 
17400 8.99823 2758.92 74760 
17500 8.99823 2771.63 74850 
17600 8.99823 2784.52 74820 
17700 8.99823 2797.4 74910 
17800 8.99823 2810.2 74820 
17900 8.99823 2822.02 74790 
18000 8.99823 2834.2 74700 
18100 8.99823 2846.98 74790 
18200 8.99823 2859.43 74760 
18300 8.99823 2872.44 74790 
18400 8.99823 2884.76 74880 
18500 8.99823 2897.84 74790 
18600 8.99823 2910.23 74880 
18700 8.99823 2923.55 74790 
18800 8.99823 2936.73 74910 
18900 8.99823 2949.19 74790 
19000 8.99823 2962.02 74700 
19100 8.99823 2974.96 74700 
19200 8.99823 2988.14 74850 
19300 8.99823 3000.78 74820 
19400 8.99823 3013.95 74760 
19500 8.99823 3027.72 74820 
19600 8.99823 3040.93 74820 
19700 8.99823 3054.27 74730 
19800 8.99823 3066.3 74700 
19900 8.99823 3079.8 74910 
20000 8.99823 3092.64 74610 
20100 8.99823 3106.07 74730 
20200 8.99823 3119.01 74730 
20300 8.99823 3132.09 74970 
20400 8.99823 3145.93 74700 
20500 8.99823 3159.65 74730 
20600 8.99823 3172.25 74670 
20700 8.99823 3185.2 74820 
20800 8.99823 3198.64 74850 
20900 8.99823 3211.66 74670 
21000 8.99823 3223.96 74910 
21100 8.99823 3237.26 74700 
21200 8.99823 3250.58 74700 
21300 8.99823 3263.68 74790 
21400 8.99823 3277.03 74790 
21500 8.99823 3290.87 74790 
21600 8.99823 3303.67 74880 
21700 8.99823 3316.04 74850 
21800 8.99823 3329.1 74880 
21900 8.99824 3342.2 74790 
22000 8.99824 3354.89 75000 
22100 8.99824 3368.39 74760 
22200 8.99824 3381.36 74760 
22300 8.99824 3394 74880 
22400 8.99824 3406.66 74970 
22500 8.99824 3419.55 74790 
22600 8.99824 3432.15 74850 
22700 8.99824 3445.18 74850 
22800 8.99824 3458.43 74700 
22900 8.99824 3471.74 74880 
23000 8.99824 3484.7 74790 
23100 8.99824 3498.17 74910 
23200 8.99824 3511.69 74820 
23300 8.99824 3524.48 74880 
23400 8.99824 3537.34 74850 
23500 8.99824 3550.69 74850 
23600 8.99824 3564.21 74700 
23700 8.99824 3577.65 74790 
23800 8.99824 3590.23 74790 
23900 8.99824 3603.16 74940 
24000 8.99824 3616.91 74790 
24100 8.99824 3631.12 74670 
24200 8.99824 3650.76 74730 
24300 8.99824 3674.24 74730 
24400 8.99824 3703.68 74790 
24500 8.99824 3735.7 74850 
24600 8.99824 3762.54 74790 
24700 8.99824 3782.64 74790 
24800 8.99824 3801.31 74820 
24900 8.99824 3816.06 74880 
25000 8.99824 3830.24 74730 
25100 8.99824 3843.78 74850 
25200 8.99824 3857.58 74820 
25300 8.99824 3871.35 74910 
25400 8.99824 3885.49 74820 
25500 8.99824 3899.34 74820 
25600 8.99824 3912.7 74760 
25700 8.99824 3925.93 74970 
25800 8.99824 3939 74730 
25900 8.99824 3952.6 74850 
26000 8.99824 3966.47 74850 
26100 8.99824 3979.81 74850 
26200 8.99824 3993.58 74820 
26300 8.99824 4006.37 74880 
26400 8.99824 4019.85 74910 
26500 8.99824 4033.98 74910 
26600 8.99824 4047.78 74760 
26700 8.99824 4061.17 74820 
26800 8.99824 4075.18 74910 
26900 8.99824 4089.2 74730 
27000 8.99824 4102.95 74910 
27100 8.99824 4117.07 74910 
27200 8.99824 4131.07 74970 
27300 8.99824 4145.11 74760 
27400 8.99824 4159.07 74850 
27500 8.99824 4172.68 74880 
27600 8.99824 4186.16 74880 
27700 8.99824 4199.73 74760 
27800 8.99824 4213.44 74910 
27900 8.99824 4227.11 74820 
28000 8.99824 4240.75 74850 
28100 8.99824 4254.38 74850 
28200 8.99824 4268.77 74820 
28300 8.99824 4282.56 74820 
28400 8.99824 4296.33 74700 
28500 8.99824 4309.89 74880 
28600 8.99824 4323.12 74850 
28700 8.99824 4337.42 74820 
28800 8.99824 4350.79 74700 
28900 8.99824 4364.55 74820 
29000 8.99824 4378.62 74880 
29100 8.99824 4392.49 74910 
29200 8.99824 4406.8 74820 
29300 8.99824 4420.61 74850 
29400 8.99824 4434.4 74910 
29500 8.99824 4449 74880 
29600 8.99824 4462.66 74790 
29700 8.99824 4476.73 74760 
29800 8.99824 4491.03 74880 
29900 8.99824 4505.62 74760 
30000 8.99824 4519.77 74610 
30100 8.99824 4532.51 74790 
30200 8.99824 4547.08 74760 
30300 8.99824 4561.22 74670 
30400 8.99824 4574.68 74880 
30500 8.99824 4588.22 74910 
30600 8.99824 4601.68 74850 
30700 8.99824 4614.81 74790 
30800 8.99824 4629.03 74850 
30900 8.99824 4642.94 74760 
31000 8.99824 4657.21 74730 
31100 8.99824 4671.85 74880 
31200 8.99824 4685.8 74880 
31300 8.99824 4700.31 74760 
31400 8.99824 4714.05 74700 
31500 8.99824 4728.17 74850 
31600 8.99824 4741.15 74850 
31700 8.99824 4754.05 74700 
31800 8.99824 4768.52 74880 
31900 8.99824 4782.73 74880 
32000 8.99824 4796.83 74700 
32100 8.99824 4810.86 74760 
32200 8.99824 4825.47 74850 
32300 8.99824 4838.52 74790 
32400 8.99824 4851.64 74760 
32500 8.99824 4865.1 74940 
32600 8.99824 4878.46 74850 
32700 8.99824 4892.7 74970 
32800 8.99824 4906.19 74850 
32900 8.99824 4920.07 74790 
33000 8.99824 4933.55 74850 
33100 8.99825 4946.98 74850 
33200 8.99825 4960.82 74820 
33300 8.99825 4974.47 74760 
33400 8.99825 4988.77 74760 
33500 8.99825 5002.96 74970 
33600 8.99825 5016.11 74910 
33700 8.99825 5030.22 74760 
33800 8.99825 5043.84 74880 
33900 8.99825 5057.32 74820 
34000 8.99825 5071.32 74790 
34100 8.99825 5083.93 74850 
34200 8.99825 5097.45 74700 
34300 8.99825 5111.12 74940 
34400 8.99825 5123.78 74880 
34500 8.99825 5136.84 74850 
34600 8.99825 5149.29 74910 
34700 8.99825 5162.98 74820 
34800 8.99825 5175.83 74880 
34900 8.99825 5190.09 74910 
35000 8.99825 5202.96 74850 
35100 8.99825 5215.97 74790 
35200 8.99825 5229.07 74850 
35300 8.99825 5242.92 74790 
35400 8.99825 5256.2 74760 
35500 8.99825 5269.63 74910 
35600 8.99825 5283 74910 
35700 8.99825 5296.84 74700 
35800 8.99825 5309.17 74880 
35900 8.99825 5322.74 74820 
36000 8.99825 5336.36 74820 
36100 8.99825 5349.28 74820 
36200 8.99825 5363.43 74760 
36300 8.99825 5377.43 74850 
36400 8.99825 5391.57 74790 
36500 8.99825 5405.32 74820 
36600 8.99825 5418.78 74820 
36700 8.99825 5432.12 74850 
36800 8.99825 5446.58 74880 
36900 8.99825 5459.89 74790 
37000 8.99825 5472.73 74640 
37100 8.99825 5485.79 74850 
37200 8.99825 5499.12 74940 
37300 8.99825 5512.15 74850 
37400 8.99825 5526.38 74850 
37500 8.99825 5540.91 74850 
37600 8.99825 5554.4 74790 
37700 8.99825 5568.08 74730 
37800 8.99825 5581.61 74730 
37900 8.99825 5594.6 74880 
38000 8.99825 5608.34 74910 
38100 8.99825 5622.5 74880 
