1026.873046875;0
1025.8818359375;0
1029.28125;0
1024.857421875;0
1010.8935546875;0
1004.25390625;0
1010.2255859375;0
1030.3505859375;0
1051.0966796875;0
1056.2177734375;0
1056.13671875;0
1043.708984375;0
1026.875;0
1015.701171875;0
1016.85546875;0
1028.443359375;0
1033.4814453125;0
1024.939453125;0
1006.9921875;0
988.662109375;0
981.8623046875;0
976.611328125;0
973.4091796875;0
978.0556640625;0
985.5341796875;0
994.1474609375;0
1007.068359375;0
1032.2109375;0
1047.5732421875;0
1050.501953125;0
1045.3115234375;0
1041.7216796875;0
1039.0693359375;0
1029.556640625;0
1016.0458984375;0
998.0068359375;0
983.6044921875;0
975.9365234375;0
987.154296875;0
995.001953125;0
989.27734375;0
984.9521484375;0
987.8837890625;0
997.27734375;0
1019.7802734375;0
1037.466796875;0
1043.2548828125;0
1033.0751953125;0
1025.125;0
1013.6484375;0
1010.0126953125;0
1012.525390625;0
1007.6728515625;0
1001.6220703125;0
1001.697265625;0
1000.0390625;0
1001.3544921875;0
1008.8291015625;0
1017.640625;0
1016.630859375;0
1022.5859375;0
1029.34765625;0
1032.25390625;0
1027.294921875;0
1021.951171875;0
1010.2197265625;0
994.689453125;0
984.9130859375;0
983.046875;0
994.580078125;0
1008.4619140625;0
1007.6875;0
1000.05078125;0
996.509765625;0
997.48828125;0
1011.5341796875;0
1019.6728515625;0
1020.734375;0
1008.27734375;0
994.09375;0
987.05859375;0
986.91796875;0
985.35546875;0
980.87890625;0
974.5068359375;0
968.5849609375;0
978.740234375;0
1002.439453125;0
1014.4052734375;0
1017.154296875;0
1008.705078125;0
1011.2001953125;0
1021.048828125;0
1029.66015625;0
1034.1708984375;0
1019.966796875;0
1001.4267578125;0
987.892578125;0
988.0537109375;0
994.275390625;0
999.9931640625;0
994.1064453125;0
975.1787109375;0
962.4931640625;0
955.060546875;0
968.892578125;0
1000.6962890625;0
1025.654296875;0
1031.1552734375;0
1032.3935546875;0
1027.8515625;0
1020.611328125;0
1016.943359375;0
1006.361328125;0
995.3271484375;0
988.2998046875;0
986.8173828125;0
981.5693359375;0
979.3603515625;0
975.91015625;0
978.865234375;0
996.181640625;0
1013.12109375;0
1021.4140625;0
1020.2216796875;0
1014.98046875;0
1020.5869140625;0
1029.103515625;0
1040.0888671875;0
1027.29296875;0
1010.3779296875;0
990.1962890625;0
976.419921875;0
975.724609375;0
982.7041015625;0
998.3984375;0
1011.693359375;0
1021.591796875;0
1020.1689453125;0
1006.173828125;0
994.6044921875;0
999.7607421875;0
1022.501953125;0
1052.6962890625;0
1062.962890625;0
1052.46484375;0
1032.4970703125;0
1018.212890625;0
1015.3623046875;0
1023.435546875;0
1032.6923828125;0
1033.3564453125;0
1030.56640625;0
1027.0751953125;0
1018.5771484375;0
1011.1748046875;0
1009.2880859375;0
1001.509765625;0
1007.49609375;0
1015.0087890625;0
1021.7626953125;0
1013.791015625;0
999.001953125;0
983.4482421875;0
980.9619140625;0
987.7861328125;0
1002.369140625;0
1003.4970703125;0
999.0966796875;0
995.98046875;0
997.0595703125;0
1014.416015625;0
1031.755859375;0
1035.9443359375;0
1023.818359375;0
1013.9267578125;0
1013.1572265625;0
1026.603515625;0
1037.814453125;0
1042.962890625;0
1049.2421875;0
1055.2724609375;0
1066.92578125;0
1070.1494140625;0
1057.0302734375;0
1035.0654296875;0
1030.87890625;0
1038.0419921875;0
1051.69921875;0
1062.9501953125;0
1065.2568359375;0
1061.7724609375;0
1053.1240234375;0
1038.84765625;0
1031.4853515625;0
1029.666015625;0
1023.265625;0
1026.4609375;0
1026.876953125;0
1027.4833984375;0
1023.71484375;0
1015.4033203125;0
1008.9326171875;0
1013.310546875;0
1014.2490234375;0
1020.93359375;0
1032.3193359375;0
1036.6787109375;0
1042.048828125;0
1043.498046875;0
1039.80859375;0
1032.865234375;0
1032.291015625;0
1035.9775390625;0
1039.9130859375;0
1046.2890625;0
1052.6572265625;0
1065.4345703125;0
1062.5068359375;0
1043.171875;0
1007.46875;0
979.287109375;0
972.4921875;0
981.9052734375;0
999.935546875;0
1011.1181640625;0
1013.8544921875;0
1006.1015625;0
999.4677734375;0
993.537109375;0
990.3876953125;0
991.453125;0
987.080078125;0
990.52734375;0
988.96484375;0
987.2021484375;0
989.3359375;0
987.521484375;0
988.8193359375;0
987.4345703125;0
991.86328125;0
998.96484375;0
1011.7421875;0
1016.3212890625;0
1016.6484375;0
1012.7158203125;0
1009.1728515625;0
