# Avida Average Data
# Mon Feb 18 18:04:36 2019
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

4700 94.68 363 0.260846 0 0 100.48 94.68 0 0.08 0.08 0 389.24 40.5423 0 0.151316 
4800 95.48 364.32 0.262112 0 0 100.6 95.48 0 0 0 0 397.92 45.7658 0 0.15215 
4900 94.12 367.96 0.255212 0 0 101.2 94.12 0 0.2 0.08 0 406.32 40.9257 0 0.150129 
5000 112.68 370.32 0.305009 0 0 99.32 93.68 0 0.04 0 0 414.72 38.5552 0 0.155105 
5100 95.36 369.76 0.257939 0 0 101.28 95.36 0 0 0 0 422.68 38.7075 0 0.160584 
5200 95.4 368.24 0.259071 0 0 100.76 95.4 0 0 0 0 432.2 40.8623 0 0.160412 
5300 96.8 351.28 0.279254 0 0 101.76 96.8 0 0 0 0 439.52 34.5563 0 0.162437 
5400 94.44 347.72 0.274665 0 0 99.72 94.44 0 0.04 0 0 448.32 35.1977 0 0.163648 
5500 94.8 312 0.30868 0 0 100.08 94.8 0 0 0 0 459.8 32.1037 0 0.16971 
5600 95.04 284.2 0.335808 0 0 102.8 95.04 0 0.04 0 0 472.92 30.0767 0 0.172772 
5700 97.32 278.4 0.349563 0 0 103 97.32 0 0 0 0 484.32 33.1427 0 0.183382 
5800 96.64 278.88 0.346523 0 0 103 96.64 0 0.08 0 0 495.48 32.2825 0 0.189489 
5900 95.44 277.32 0.343851 0 0 103 95.44 0 0 0 0 506.52 24.0596 0 0.198037 
6000 91.84 293.72 0.328482 0 0 98.84 91.84 0 0.04 0 0 517.6 18.2559 0 0.200411 
6100 95.64 277.4 0.34414 0 0 100.92 95.64 0 0.04 0 0 528.8 18.2724 0 0.202041 
6200 97.72 328.4 0.33094 0 0 103 97.72 0 0.08 0 0 539.68 19.9181 0 0.203672 
6300 95.28 278.04 0.34213 0 0 103 95.28 0 0.12 0.08 0 550.44 18.8013 0 0.203305 
6400 97.08 280 0.346719 0 0 103 97.08 0 0 0 0 561.36 12.8617 0 0.202715 
6500 93.68 294 0.325586 0 0 103 93.68 0 0 0 0 572.48 7.1737 0 0.199044 
6600 88.68 266.68 0.330188 0 0 101.16 88.68 0 0.04 0 0 583.84 10.4182 0 0.195234 
6700 93.72 275.88 0.338656 0 0 102.28 93.72 0 0.12 0.04 0 595.84 6.57032 0 0.193888 
6800 89.76 346.12 0.306122 0 0 102.96 89.76 0 0.04 0 0 605.8 3.73232 0 0.188696 
6900 97.32 328.72 0.312595 0 0 102.96 97.32 0 0.08 0 0 616.72 4.86753 0 0.185932 
7000 94.6 284.68 0.332333 0 0 100.92 94.6 0 0 0 0 628 12.1021 0 0.182843 
7100 94.32 287.76 0.329025 0 0 103 94.32 0 0.04 0.04 0 638.04 11.6421 0 0.18366 
7200 96.76 281.84 0.343308 0 0 103 96.76 0 0.08 0.04 0 650.04 12.8901 0 0.180877 
7300 89.64 272.76 0.326015 0 0 100.92 89.64 0 0 0 0 660.96 13.1204 0 0.188128 
7400 89.92 274.88 0.325857 0 0 103 89.92 0 0.08 0.04 0 670.92 11.0195 0 0.185847 
7500 90.6 278.36 0.324205 0 0 98.84 90.6 0 0.12 0.04 0 682.88 9.39843 0 0.189074 
7600 96.32 281.24 0.342483 0 0 103 96.32 0 0.12 0.08 0 694.2 11.9317 0 0.189404 
7700 96.08 280.88 0.342088 0 0 102.84 96.08 0 0.04 0 0 704.8 11.8875 0 0.191 
7800 93.88 285.44 0.329439 0 0 102.92 93.88 0 0 0 0 715.28 10.5714 0 0.183614 
7900 92.2 280.4 0.327599 0 0 100.92 92.2 0 0 0 0 726.76 12.5884 0 0.183591 
8000 94.64 279.24 0.338595 0 0 103 94.64 0 0 0 0 737.68 8.79747 0 0.186603 
8100 96.28 281.76 0.341713 0 0 103 96.28 0 0.04 0.04 0 748.52 5.33646 0 0.190221 
8200 94.64 303.28 0.330927 0 0 102.96 94.64 0 0.08 0 0 759.68 7.15126 0 0.183831 
8300 96.68 283.64 0.340851 0 0 103 96.68 0 0.04 0.04 0 770.6 0.670016 0 0.185905 
8400 96.2 284 0.338728 0 0 103 96.2 0 0 0 0 780.92 -2.34448 0 0.18502 
8500 92.36 325.96 0.317756 0 0 102.96 92.36 0 0.16 0.08 0 791.28 1.61926 0 0.181179 
8600 94.68 279.44 0.337779 0 0 100.96 94.68 0 0 0 0 802.16 -5.38564 0 0.178592 
8700 142.96 279.12 0.512504 0 0 100.92 94.84 0 0.08 0 0 815.16 -14.1141 0 0.191456 
8800 182.6 283.04 0.64522 0 0 103 97.12 0 0 0 0 831.12 -8.87822 0 0.21562 
8900 183.84 318.6 0.598863 0 0 103.08 95.84 0 0.12 0 0 843.4 -10.1542 0 0.254431 
9000 189.2 360.16 0.55892 0 0 103.36 98.48 0 0 0 0 851.88 -7.04589 0 0.277521 
9100 189.04 284.56 0.664273 0 0 103 98.44 0 0 0 0 865.56 -12.6203 0 0.314374 
9200 197.04 285.28 0.690695 0 0 103 98.52 0 0.08 0 0 877.16 -15.505 0 0.350033 
9300 184.96 277.76 0.658669 0 0 100.92 93.48 0 0 0 0 887.08 -15.4559 0 0.362659 
9400 193.84 352.52 0.634927 0 0 102.96 96.92 0 0.04 0 0 898.08 -19.2884 0 0.354783 
9500 163.36 400.8 0.502259 0 0 101.72 93.52 0 0 0 0 906.96 -15.4051 0 0.34765 
9600 182.44 293.68 0.62843 0 0 102 97.16 0 0.04 0 0 922.16 -11.8877 0 0.335951 
9700 197.12 299.72 0.662276 0 0 103 98.56 0 0.16 0.08 0 933.12 -11.358 0 0.331542 
9800 189.8 288.36 0.657912 0 0 100.92 96.88 0 0.08 0 0 944.2 -15.0904 0 0.327077 
9900 186.2 283.12 0.654877 0 0 101 95.08 0 0.16 0.08 0 955.32 -16.0671 0 0.334843 
10000 189.44 364.48 0.609004 0 0 100.76 94.72 0 0.16 0.04 0 966.68 -16.5223 0 0.35732 
10100 188.92 287.56 0.65803 0 0 103 96.44 0 0 0 0 977.8 -16.7448 0 0.372921 
10200 190.08 279.96 0.675051 0 0 101 95.04 0 0 0 0 988.72 -15.9192 0 0.375672 
10300 177.76 284.88 0.624197 0 0 102.64 94.88 0 0.08 0.04 0 999.88 -12.1624 0 0.375349 
