# Avida tasks data
# Thu Jan 31 20:05:34 2019
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

0 0 0 0 0 0 0 0 0 0 
100 0 0 0 0 0 0 0 0 0 
200 0 0 0 0 0 0 0 0 0 
300 0 0 0 0 0 0 0 0 0 
400 0 0 0 0 0 0 0 0 0 
500 0 0 0 0 0 0 0 0 0 
600 0 0 0 0 0 0 0 0 0 
700 0 0 0 0 0 0 0 0 0 
800 0 0 0 0 0 0 0 0 0 
900 0 0 0 0 0 0 0 0 0 
1000 0 0 0 0 0 0 0 0 0 
1100 0 0 0 0 0 0 0 0 0 
1200 0 0 0 0 0 0 0 0 0 
1300 0 0 0 0 0 0 0 0 0 
1400 0 0 0 0 0 0 0 0 0 
1500 0 0 0 0 0 0 0 0 0 
1600 0 0 0 0 0 0 0 0 0 
1700 0 0 0 0 0 0 0 0 0 
1800 0 0 0 0 0 0 0 0 0 
1900 0 0 0 0 0 0 0 0 0 
2000 0 0 0 0 0 0 0 0 0 
2100 0 0 0 0 0 0 0 0 0 
2200 0 0 0 0 0 0 0 0 0 
2300 0 0 0 0 0 0 0 0 0 
2400 0 0 0 0 0 0 0 0 0 
2500 0 0 0 0 0 0 0 0 0 
2600 0 0 0 0 0 0 0 0 0 
2700 0 0 0 0 0 0 0 0 0 
2800 0 0 0 0 0 0 0 0 0 
2900 0 0 0 0 0 0 0 0 0 
3000 0 0 0 0 0 0 0 0 0 
3100 0 0 0 0 0 0 0 0 0 
3200 0 0 0 0 0 0 0 0 0 
3300 0 0 0 0 0 0 0 0 0 
3400 0 0 0 0 0 0 0 0 0 
3500 0 0 0 0 0 0 0 0 0 
3600 0 0 0 0 0 0 0 0 0 
3700 0 0 0 0 0 0 0 0 0 
3800 0 0 0 0 0 0 0 0 0 
3900 0 0 0 0 0 0 0 0 0 
4000 0 0 0 0 0 0 0 0 0 
4100 0 0 0 0 0 0 0 0 0 
4200 0 0 0 0 0 0 0 0 0 
4300 2 0 0 0 0 0 0 0 0 
4400 0 18 0 0 0 0 0 0 0 
4500 0 64 0 0 0 0 0 0 0 
4600 0 76 0 0 0 0 0 0 0 
4700 7 85 0 0 0 0 0 0 0 
4800 49 92 0 0 0 0 0 0 0 
4900 63 90 0 0 0 0 0 0 0 
5000 76 94 0 0 0 0 0 0 0 
5100 81 87 0 0 0 0 0 0 0 
5200 79 85 0 2 0 0 0 0 0 
5300 92 88 0 0 0 0 0 0 0 
5400 72 64 0 30 0 0 0 0 0 
5500 81 33 0 57 0 0 0 0 0 
5600 87 12 0 79 0 0 0 0 0 
5700 89 2 0 91 0 0 0 0 0 
5800 89 8 0 85 0 0 0 0 0 
5900 92 0 0 97 0 0 0 0 0 
6000 85 0 0 90 0 0 0 0 0 
6100 90 4 0 92 0 0 0 0 0 
6200 81 1 0 94 0 0 0 0 0 
6300 93 0 0 94 0 0 0 0 0 
6400 89 23 0 89 0 0 0 0 0 
6500 82 31 0 91 0 0 0 0 0 
6600 74 46 0 91 0 0 0 0 0 
6700 93 62 0 94 2 0 0 0 0 
6800 85 82 0 90 0 0 0 0 0 
6900 86 81 0 95 0 0 0 0 0 
7000 87 87 0 93 0 0 0 0 0 
7100 86 88 0 89 0 0 0 0 0 
7200 86 93 0 90 0 0 0 0 0 
7300 89 93 0 91 0 0 0 0 0 
7400 85 86 0 91 0 0 0 0 0 
7500 94 96 0 96 0 0 0 0 0 
7600 98 97 0 99 0 0 0 0 0 
7700 91 89 0 93 0 0 0 0 0 
7800 94 88 0 98 1 0 0 0 0 
7900 91 88 0 93 0 0 0 0 0 
8000 89 86 0 93 0 0 0 0 0 
8100 96 94 0 91 0 0 0 0 0 
8200 96 97 0 93 0 0 0 0 0 
8300 87 88 0 87 0 0 0 0 0 
8400 92 86 0 89 0 0 0 0 0 
8500 88 82 0 89 6 0 0 0 0 
8600 77 77 0 90 14 0 0 0 0 
8700 52 52 0 93 32 0 0 0 0 
8800 33 27 0 94 60 8 0 0 0 
8900 2 1 0 93 91 73 0 0 0 
9000 2 1 0 89 92 85 0 0 0 
9100 0 0 0 95 95 85 0 0 0 
9200 2 0 0 89 90 73 0 0 0 
9300 1 0 0 91 89 88 0 0 0 
9400 4 4 0 83 85 73 0 0 0 
9500 2 2 0 93 95 87 0 0 0 
9600 1 0 0 86 90 69 0 0 0 
9700 4 3 0 90 89 78 0 0 0 
9800 1 0 0 93 92 80 0 0 0 
9900 0 0 0 89 92 75 0 0 0 
