1196.890159400843;0
1198.3578288753956;0
1197.6259150244477;0
1198.2741242480802;0
1197.332864971505;0
1197.4234424170681;0
1197.8988091277117;0
1196.9865042432475;0
1195.9924651373008;0
1197.0028389573088;0
1197.306766393079;0
1190.4684517214828;0
1187.2781903105042;0
1184.5795935211818;0
1180.6895721729172;0
1177.4038891458695;0
1174.4555771534142;0
1169.2477814920392;0
1166.3946565119552;0
1163.5441938086606;0
1170.2336199592924;0
1171.831420023661;0
1171.4072556468377;0
1171.7053250393596;0
1171.4113052610742;0
1171.0886489147606;0
1172.6017267839852;0
1178.148494411;0
1179.6050245267343;0
1181.6413566092097;0
1181.9826236307263;0
1180.0750992352782;0
1177.123170828378;0
1176.9653471495262;0
1183.4526715910192;0
1186.6175765814678;0
1188.8693443988782;0
1190.2621148666244;0
1191.81508249903;0
1189.5803470965707;0
1190.9838360042131;0
1189.7449528266106;0
1192.9348550704942;0
1192.1516015648983;0
1191.6873330009241;0
1191.5047917207587;0
1191.6217115366644;0
1193.0539244286247;0
1196.2746896661101;0
1196.2725328233623;0
1197.6783160678676;0
1195.4660466956698;0
1194.566343577831;0
1199.402853673052;0
1198.4890330479293;0
1197.4657416196728;0
1196.036661993433;0
1199.6844569974019;0
1196.4189109737426;0
1197.9287143692522;0
1196.4086019887986;0
1191.9538893588715;0
1183.0429007477408;0
1176.7565641756514;0
1177.9929366756303;0
1174.7976374426403;0
1177.8789181937536;0
1177.0532536512844;0
1180.8987161776008;0
1185.1166970634094;0
1190.17297322587;0
1195.467380538193;0
1196.5044812188635;0
1197.3516100721067;0
1196.8342292897873;0
1197.449902637389;0
1199.2893395125825;0
1195.504490616605;0
1195.1779736848657;0
1192.2318354548395;0
1192.5832246678144;0
1185.192277577449;0
1184.6509987031136;0
1187.6474707548196;0
1187.6505178441066;0
1190.1664740097392;0
1192.2142478436053;0
1193.4722944380646;0
1197.3952022581816;0
1197.0091082461606;0
1199.9301613071157;0
1199.6998078375984;0
1198.9948676174763;0
1198.410345536312;0
1199.326121574289;0
1198.7530373389236;0
1196.4130450886933;0
1194.9501610384618;0
1188.4723008836313;0
1181.9050317777603;0
1181.917187285971;0
1181.839982377866;0
1183.7494222865093;0
1190.493527320826;0
1189.8872397723514;0
1196.2609627187755;0
1194.2114025999576;0
1195.253262902095;0
1197.089385544673;0
1196.8132321409598;0
1197.8036113647975;0
1193.565703634732;0
1192.0876824331008;0
1189.9323554020375;0
1190.5936062736619;0
1189.9927374425918;0
1193.5116314496918;0
1192.027349251939;0
1194.0966012310291;0
1199.4686447538;0
1195.2977865557898;0
1197.28728179231;0
1198.9173795712784;0
1196.7745188419483;0
1195.8129723777274;0
1189.2215970139703;0
1186.0503298714145;0
1184.2860903498802;0
1180.6188175214868;0
1178.8038260724986;0
1175.499333892661;0
1175.8460303107242;0
1175.969195031426;0
1179.8575206325015;0
1178.4070664479439;0
1182.1371449350595;0
1184.2989007556648;0
1185.8206695653716;0
1190.2604727714834;0
1194.7548868567924;0
1195.6035374824967;0
1196.5589236015371;0
1194.0065361653344;0
1191.6020053919563;0
1194.918678758864;0
1197.0018714171913;0
1198.0696155731446;0
1197.3153053234232;0
1197.3677649776505;0
1199.528762026845;0
1197.9017190287673;0
1193.7152986173678;0
1192.508694247146;0
1189.792048419856;0
1192.032755245421;0
1192.2654252135662;0
1191.9497963610029;0
1195.2702942659823;0
1195.648224445009;0
1197.9487903337422;0
1198.8263359686616;0
1199.3107705790198;0
1195.4790430393598;0
1193.334748325513;0
1191.8417497682549;0
1194.4915472038447;0
1191.4829076965561;0
1184.2913795003628;0
1188.5991486307707;0
1187.3553935866894;0
